"h_id","h_name","line_id","capacity","start_time"
"478","G1082","47000G108203","2478","15/11/2024 00:00:00"
"479","G1083","24000G108307","2304","15/11/2024 00:00:00"
"480","G1084","49000G108406","2385","15/11/2024 00:00:00"
"481","G1085","24000G10850D","2707","15/11/2024 00:00:00"
"482","G1086","49000G108604","2332","15/11/2024 00:00:00"
"483","G1087","24000G10870C","2853","15/11/2024 00:00:00"
"484","G1088","49000G108804","2571","15/11/2024 00:00:00"
"485","G1089","24000G108908","2964","15/11/2024 00:00:00"
"486","G1090","49000G109003","2547","15/11/2024 00:00:00"
"487","G1091","24000G109105","2799","15/11/2024 00:00:00"
"488","G1092","49000G109205","2183","15/11/2024 00:00:00"
"489","G1094","49000G109404","2260","15/11/2024 00:00:00"
"490","G1099","24000G109909","2843","15/11/2024 00:00:00"
"491","G1100","5f000G110021","2565","15/11/2024 00:00:00"
"492","G1101","4e000G110124","2973","15/11/2024 00:00:00"
"493","G1102","6c000G11020U","2013","15/11/2024 00:00:00"
"494","G1104","65000G110401","2671","15/11/2024 00:00:00"
"495","G1105","4e000G11050I","2234","15/11/2024 00:00:00"
"496","G1106","65000G110601","2526","15/11/2024 00:00:00"
"497","G1107","4e000G110721","2755","15/11/2024 00:00:00"
"498","G1108","65000G110804","2801","15/11/2024 00:00:00"
"499","G1109","4e000G11090K","2616","15/11/2024 00:00:00"
"500","G1110","65000G111001","2392","15/11/2024 00:00:00"
"501","G1111","4e000G11110A","2340","15/11/2024 00:00:00"
"502","G1112","6c000G11120M","2576","15/11/2024 00:00:00"
"503","G1113","4e000G11130E","2618","15/11/2024 00:00:00"
"504","G1114","65000G111400","2896","15/11/2024 00:00:00"
"505","G1115","4e000G11150I","2012","15/11/2024 00:00:00"
"506","G1116","6c000G11161T","2710","15/11/2024 00:00:00"
"507","G1117","4e000G111720","2806","15/11/2024 00:00:00"
"508","G1118","65000G111801","2443","15/11/2024 00:00:00"
"509","G1120","6c000G11200K","2240","15/11/2024 00:00:00"
"510","G1131","4r000G113402","2157","15/11/2024 00:00:00"
"511","G1132","6c000G11320A","2146","15/11/2024 00:00:00"
"512","G1133","6c000G11320A","2886","15/11/2024 00:00:00"
"513","G1134","4r000G113402","2876","15/11/2024 00:00:00"
"514","G1135","42000G113803","2013","15/11/2024 00:00:00"
"515","G1136","6c000G11360Y","2672","15/11/2024 00:00:00"
"516","G1137","6c000G11360Y","2608","15/11/2024 00:00:00"
"517","G1138","42000G113803","2837","15/11/2024 00:00:00"
"518","G1139","42000G114204","2661","15/11/2024 00:00:00"
"519","G1140","6c000G11400K","2952","15/11/2024 00:00:00"
"520","G1141","6c000G11400K","2444","15/11/2024 00:00:00"
"521","G1142","42000G114204","2860","15/11/2024 00:00:00"
"522","G2","55000000G201","2386","15/11/2024 00:00:00"
"523","G20","5l00000G2051","2030","15/11/2024 00:00:00"
"524","G21","2400000G210C","2995","15/11/2024 00:00:00"
"525","G22","5l00000G2221","2064","15/11/2024 00:00:00"
"526","G23","2400000G2330","2550","15/11/2024 00:00:00"
"527","G24","5l00000G2411","2695","15/11/2024 00:00:00"
"528","G25","2400000G2506","2874","15/11/2024 00:00:00"
"529","G26","5500000G2601","2014","15/11/2024 00:00:00"
"530","G27","2400000G270I","2803","15/11/2024 00:00:00"
"531","G28","5l00000G2801","2279","15/11/2024 00:00:00"
"532","G29","2400000G2920","2589","15/11/2024 00:00:00"
"533","G201","240000G20155","2291","15/11/2024 00:00:00"
"534","G202","490000G20200","2542","15/11/2024 00:00:00"
"535","G203","240000G20320","2144","15/11/2024 00:00:00"
"536","G204","490000G20410","2822","15/11/2024 00:00:00"
"537","G205","240000G2050N","2293","15/11/2024 00:00:00"
"538","G206","490000G20620","2766","15/11/2024 00:00:00"
"539","G207","240000G2070M","2214","15/11/2024 00:00:00"
"540","G208","490000G20804","2559","15/11/2024 00:00:00"
"541","G209","240000G20930","2025","15/11/2024 00:00:00"
"542","G210","490000G21020","2856","15/11/2024 00:00:00"
"543","G211","240000G21101","2089","15/11/2024 00:00:00"
"544","G212","490000G21201","2424","15/11/2024 00:00:00"
"545","G213","240000G21301","2573","15/11/2024 00:00:00"
"546","G214","490000G21410","2984","15/11/2024 00:00:00"
"547","G219","240000G2190P","2206","15/11/2024 00:00:00"
"548","G220","490000G22003","2100","15/11/2024 00:00:00"
"549","G222","550000G22250","2810","15/11/2024 00:00:00"
"550","G223","550000G22250","2817","15/11/2024 00:00:00"
"551","G225","490000G2280G","2330","15/11/2024 00:00:00"
"552","G228","490000G2280G","2621","15/11/2024 00:00:00"
"553","G229","490000G2320P","2223","15/11/2024 00:00:00"
"554","G232","490000G2320P","2681","15/11/2024 00:00:00"
"555","G234","5l0000G234B1","2141","15/11/2024 00:00:00"
"556","G235","5l0000G234B1","2322","15/11/2024 00:00:00"
"557","G241","490000G2440P","2546","15/11/2024 00:00:00"
"558","G242","580000G2420G","2059","15/11/2024 00:00:00"
"559","G243","580000G2420G","2061","15/11/2024 00:00:00"
"560","G244","490000G2440P","2460","15/11/2024 00:00:00"
"561","G245","490000G2480I","2587","15/11/2024 00:00:00"
"562","G246","5i0000G24661","2566","15/11/2024 00:00:00"
"563","G247","5i0000G24661","2594","15/11/2024 00:00:00"
"564","G248","490000G2480I","2676","15/11/2024 00:00:00"
"565","G253","490000G2560D","2149","15/11/2024 00:00:00"
"566","G254","560000G254D1","2013","15/11/2024 00:00:00"
"567","G255","560000G254D1","2090","15/11/2024 00:00:00"
"568","G256","490000G2560D","2058","15/11/2024 00:00:00"
"569","G257","490000G2600G","2745","15/11/2024 00:00:00"
"570","G258","4e0000G2580K","2750","15/11/2024 00:00:00"
"571","G259","4e0000G2580K","2449","15/11/2024 00:00:00"
"572","G260","490000G2600G","2599","15/11/2024 00:00:00"
"573","G261","250000G26100","2061","15/11/2024 00:00:00"
"574","G263","250000G26303","2378","15/11/2024 00:00:00"
"575","G264","5l0000G26400","2340","15/11/2024 00:00:00"
"576","G265","250000G2650F","2997","15/11/2024 00:00:00"
"577","G266","550000G26602","2658","15/11/2024 00:00:00"
"578","G267","250000G26706","2062","15/11/2024 00:00:00"
"579","G268","5l0000G26801","2887","15/11/2024 00:00:00"
"580","G270","5l0000G27000","2664","15/11/2024 00:00:00"
"581","G271","250000G27104","2443","15/11/2024 00:00:00"
"582","G272","490000G27203","2047","15/11/2024 00:00:00"
"583","G275","490000G2780Q","2243","15/11/2024 00:00:00"
"584","G276","6c0000G2760Q","2255","15/11/2024 00:00:00"
"585","G277","6c0000G2760Q","2416","15/11/2024 00:00:00"
"586","G278","490000G2780Q","2674","15/11/2024 00:00:00"
"587","G279","4p0000G2790H","2635","15/11/2024 00:00:00"
"588","G280","6i0000G2800F","2068","15/11/2024 00:00:00"
"589","G281","490000G2840K","2060","15/11/2024 00:00:00"
"590","G282","560000G282D0","2148","15/11/2024 00:00:00"
"591","G283","560000G282D0","2385","15/11/2024 00:00:00"
"592","G284","490000G2840K","2068","15/11/2024 00:00:00"
"593","G287","490000G2900P","2601","15/11/2024 00:00:00"
"594","G288","6c0000G2880V","2244","15/11/2024 00:00:00"
"595","G289","6c0000G2880V","2691","15/11/2024 00:00:00"
"596","G290","490000G2900P","2452","15/11/2024 00:00:00"
"597","G291","6c0000G2940D","2869","15/11/2024 00:00:00"
"598","G292","250000G2920O","2294","15/11/2024 00:00:00"
"599","G293","250000G2920O","2049","15/11/2024 00:00:00"
"600","G294","6c0000G2940D","2361","15/11/2024 00:00:00"
"601","G295","4p0000G29501","2772","15/11/2024 00:00:00"
"602","G296","5u0000G29607","2658","15/11/2024 00:00:00"
"603","G297","470000G30004","2673","15/11/2024 00:00:00"
"604","G298","5l0000G298A1","2125","15/11/2024 00:00:00"
"605","G299","5l0000G298A1","2039","15/11/2024 00:00:00"
"606","G2001","38000G20010I","2208","15/11/2024 00:00:00"
"607","G2002","4f000G20020R","2642","15/11/2024 00:00:00"
"608","G2003","47000G200600","2323","15/11/2024 00:00:00"
"609","G2004","8d000G200401","2112","15/11/2024 00:00:00"
"610","G2005","8d000G200401","2527","15/11/2024 00:00:00"
"611","G2006","47000G200600","2209","15/11/2024 00:00:00"
"612","G2007","49000G201002","2162","15/11/2024 00:00:00"
"613","G2008","4f000G20080M","2741","15/11/2024 00:00:00"
"614","G2009","4f000G20080M","2055","15/11/2024 00:00:00"
"615","G2010","49000G201002","2238","15/11/2024 00:00:00"
"616","G2011","49000G201401","2714","15/11/2024 00:00:00"
"617","G2012","38000G201210","2148","15/11/2024 00:00:00"
"618","G2013","38000G201210","2902","15/11/2024 00:00:00"
"619","G2014","49000G201401","2050","15/11/2024 00:00:00"
"620","G2015","49000G201810","2819","15/11/2024 00:00:00"
"621","G2016","38000G201601","2873","15/11/2024 00:00:00"
"622","G2017","38000G201601","2804","15/11/2024 00:00:00"
"623","G2018","49000G201810","2158","15/11/2024 00:00:00"
"624","G2019","4p000G201901","2737","15/11/2024 00:00:00"
"625","G2020","38000G202001","2251","15/11/2024 00:00:00"
"626","G2021","38000G20210B","2551","15/11/2024 00:00:00"
"627","G2022","8d000G202207","2582","15/11/2024 00:00:00"
"628","G2023","38000G20230D","2349","15/11/2024 00:00:00"
"629","G2024","8d000G202405","2677","15/11/2024 00:00:00"
"630","G2026","56000G202611","2843","15/11/2024 00:00:00"
"631","G2027","56000G202611","2154","15/11/2024 00:00:00"
"632","G2029","49000G202900","2286","15/11/2024 00:00:00"
"633","G2030","38000G203000","2049","15/11/2024 00:00:00"
"634","G2031","38000G203105","2157","15/11/2024 00:00:00"
"635","G2032","42000G203208","2639","15/11/2024 00:00:00"
"636","G2033","49000G203300","2088","15/11/2024 00:00:00"
"637","G2034","38000G203400","2355","15/11/2024 00:00:00"
"638","G2035","4e000G20350F","2348","15/11/2024 00:00:00"
"639","G2036","5j000G203681","2370","15/11/2024 00:00:00"
"640","G2037","5j000G203681","2433","15/11/2024 00:00:00"
"641","G2038","4e000G20350F","2597","15/11/2024 00:00:00"
"642","G2039","4e000G20390J","2006","15/11/2024 00:00:00"
"643","G2040","5j000G2040A2","2236","15/11/2024 00:00:00"
"644","G2041","5j000G2040A2","2163","15/11/2024 00:00:00"
"645","G2042","4e000G20390J","2094","15/11/2024 00:00:00"
"646","G2045","38000G204520","2885","15/11/2024 00:00:00"
"647","G2046","58000G204601","2162","15/11/2024 00:00:00"
"648","G2047","58000G204601","2446","15/11/2024 00:00:00"
"649","G2048","38000G204520","2496","15/11/2024 00:00:00"
"650","G2049","4p000G204901","2809","15/11/2024 00:00:00"
"651","G2050","38000G205000","2099","15/11/2024 00:00:00"
"652","G2051","49000G205410","2173","15/11/2024 00:00:00"
"653","G2052","4f000G20520B","2870","15/11/2024 00:00:00"
"654","G2053","4f000G20520B","2160","15/11/2024 00:00:00"
"655","G2054","49000G205410","2857","15/11/2024 00:00:00"
"656","G2055","4p000G20580L","2882","15/11/2024 00:00:00"
"657","G2056","6c000G205605","2061","15/11/2024 00:00:00"
"658","G2057","6c000G205605","2213","15/11/2024 00:00:00"
"659","G2058","4p000G20580L","2449","15/11/2024 00:00:00"
"660","G2061","4f000G206402","2348","15/11/2024 00:00:00"
"661","G2062","49000G206202","2608","15/11/2024 00:00:00"
"662","G2063","49000G206202","2123","15/11/2024 00:00:00"
"663","G2064","4f000G206402","2729","15/11/2024 00:00:00"
"664","G2065","47000G206805","2790","15/11/2024 00:00:00"
"665","G2066","71000G206607","2362","15/11/2024 00:00:00"
"666","G2067","71000G206607","2314","15/11/2024 00:00:00"
"667","G2068","47000G206805","2169","15/11/2024 00:00:00"
"668","G2069","49000G207210","2123","15/11/2024 00:00:00"
"669","G2070","38000G207010","2485","15/11/2024 00:00:00"
"670","G2071","38000G207010","2491","15/11/2024 00:00:00"
"671","G2072","49000G207210","2541","15/11/2024 00:00:00"
"672","G2074","38000G207408","2085","15/11/2024 00:00:00"
"673","G2075","38000G207408","2977","15/11/2024 00:00:00"
"674","G2077","49000G208001","2388","15/11/2024 00:00:00"
"675","G2078","6c000G207801","2408","15/11/2024 00:00:00"
"676","G2079","6c000G207801","2354","15/11/2024 00:00:00"
"677","G2080","49000G208001","2457","15/11/2024 00:00:00"
"678","G2081","49000G20840E","2496","15/11/2024 00:00:00"
"679","G2082","4e000G20820E","2408","15/11/2024 00:00:00"
"680","G2083","4e000G20820E","2915","15/11/2024 00:00:00"
"681","G2084","49000G20840E","2307","15/11/2024 00:00:00"
"682","G2087","49000G20900I","2395","15/11/2024 00:00:00"
"683","G2088","76000G20880M","2293","15/11/2024 00:00:00"
"684","G2089","76000G20880M","2966","15/11/2024 00:00:00"
"685","G2090","49000G20900I","2136","15/11/2024 00:00:00"
"686","G2093","8d000G209607","2814","15/11/2024 00:00:00"
"687","G2094","49000G20940H","2534","15/11/2024 00:00:00"
"688","G2095","49000G20940H","2525","15/11/2024 00:00:00"
"689","G2096","8d000G209607","2493","15/11/2024 00:00:00"
"690","G2101","39000G210400","2452","15/11/2024 00:00:00"
"691","G2102","49000G210200","2774","15/11/2024 00:00:00"
"692","G2103","49000G210200","2185","15/11/2024 00:00:00"
"693","G2104","39000G210400","2542","15/11/2024 00:00:00"
"694","G2105","6c000G21050C","2297","15/11/2024 00:00:00"
"695","G2108","78000G21080E","2396","15/11/2024 00:00:00"
"696","G2112","80000G211206","2541","15/11/2024 00:00:00"
"697","G2115","6c000G21150A","2671","15/11/2024 00:00:00"
"698","G2116","78000G211605","2473","15/11/2024 00:00:00"
"699","G2117","6c000G21170B","2257","15/11/2024 00:00:00"
"700","G2120","6c000G21170B","2864","15/11/2024 00:00:00"
"701","G2121","6c000G212108","2315","15/11/2024 00:00:00"
"702","G2122","80000G21220H","2757","15/11/2024 00:00:00"
"703","G2125","6c000G21250A","2348","15/11/2024 00:00:00"
"704","G2126","80000G21260C","2310","15/11/2024 00:00:00"
"705","G2127","80000G21260C","3000","15/11/2024 00:00:00"
"706","G2128","6c000G21250A","2896","15/11/2024 00:00:00"
"707","G2131","6c000G213104","2569","15/11/2024 00:00:00"
"708","G2132","64000G213304","2934","15/11/2024 00:00:00"
"709","G2133","64000G213304","2212","15/11/2024 00:00:00"
"710","G2134","6c000G213104","3000","15/11/2024 00:00:00"
"711","G2135","6i000G213807","2847","15/11/2024 00:00:00"
"712","G2136","64000G213707","2785","15/11/2024 00:00:00"
"713","G2137","64000G213707","2950","15/11/2024 00:00:00"
"714","G2138","6i000G213807","2266","15/11/2024 00:00:00"
"715","G2141","5l000G214101","2637","15/11/2024 00:00:00"
"716","G2142","64000G214302","2642","15/11/2024 00:00:00"
"717","G2143","64000G214302","2779","15/11/2024 00:00:00"
"718","G2144","5l000G214101","2606","15/11/2024 00:00:00"
"719","G2145","49000G214800","2891","15/11/2024 00:00:00"
"720","G2146","8d000G214600","2243","15/11/2024 00:00:00"
"721","G2147","8d000G214600","2249","15/11/2024 00:00:00"
"722","G3","24000000G310","2501","15/11/2024 00:00:00"
"723","G30","5i00000G3020","2255","15/11/2024 00:00:00"
"724","G31","2400000G310T","2180","15/11/2024 00:00:00"
"725","G32","5600000G3200","2560","15/11/2024 00:00:00"
"726","G33","2400000G3333","2626","15/11/2024 00:00:00"
"727","G34","5600000G3402","2190","15/11/2024 00:00:00"
"728","G35","2400000G350S","2943","15/11/2024 00:00:00"
"729","G36","5e00000G3603","2399","15/11/2024 00:00:00"
"730","G37","2400000G370S","2175","15/11/2024 00:00:00"
"731","G38","5j00000G3800","2084","15/11/2024 00:00:00"
"732","G39","2400000G390C","2161","15/11/2024 00:00:00"
"733","G300","470000G30004","2548","15/11/2024 00:00:00"
"734","G301","240000G3010P","2448","15/11/2024 00:00:00"
"735","G302","580000G3020S","2238","15/11/2024 00:00:00"
"736","G303","240000G3030D","2558","15/11/2024 00:00:00"
"737","G304","5n0000G30403","2891","15/11/2024 00:00:00"
"738","G305","250000G30508","2530","15/11/2024 00:00:00"
"739","G306","6x0000G30603","2104","15/11/2024 00:00:00"
"740","G307","240000G3070V","2840","15/11/2024 00:00:00"
"741","G308","760000G3080K","2531","15/11/2024 00:00:00"
"742","G311","4p0000G31104","2050","15/11/2024 00:00:00"
"743","G312","770000G31202","2927","15/11/2024 00:00:00"
"744","G315","490000G3180L","2347","15/11/2024 00:00:00"
"745","G316","760000G31709","2990","15/11/2024 00:00:00"
"746","G317","760000G31709","2355","15/11/2024 00:00:00"
"747","G318","490000G3180L","2862","15/11/2024 00:00:00"
"748","G319","770000G31906","2942","15/11/2024 00:00:00"
"749","G320","6x0000G32006","2268","15/11/2024 00:00:00"
"750","G321","240000G32108","2703","15/11/2024 00:00:00"
"751","G322","5n0000G3220V","2096","15/11/2024 00:00:00"
"752","G323","240000G3230U","2505","15/11/2024 00:00:00"
"753","G324","5n0000G3240Y","2243","15/11/2024 00:00:00"
"754","G325","240000G32510","2734","15/11/2024 00:00:00"
"755","G326","5n0000G32608","2470","15/11/2024 00:00:00"
"756","G329","250000G3290Y","2607","15/11/2024 00:00:00"
"757","G330","5n0000G33008","2976","15/11/2024 00:00:00"
"758","G331","240000G3310K","2449","15/11/2024 00:00:00"
"759","G332","760000G33305","2432","15/11/2024 00:00:00"
"760","G333","760000G33305","2144","15/11/2024 00:00:00"
"761","G334","240000G3310K","2041","15/11/2024 00:00:00"
"762","G335","240000G33506","2005","15/11/2024 00:00:00"
"763","G336","6i0000G33602","2850","15/11/2024 00:00:00"
"764","G337","240000G3370A","2697","15/11/2024 00:00:00"
"765","G338","6e0000G33801","2781","15/11/2024 00:00:00"
"766","G339","240000G33922","2983","15/11/2024 00:00:00"
"767","G340","6c0000G34002","2402","15/11/2024 00:00:00"
"768","G341","260000G34104","2008","15/11/2024 00:00:00"
"769","G342","6i0000G34201","2353","15/11/2024 00:00:00"
"770","G343","470000G34306","2268","15/11/2024 00:00:00"
"771","G344","5j0000G34402","2651","15/11/2024 00:00:00"
"772","G345","4p0000G3451D","2699","15/11/2024 00:00:00"
"773","G348","580000G3481Q","2923","15/11/2024 00:00:00"
"774","G351","240000G35130","2141","15/11/2024 00:00:00"
"775","G352","770000G35220","2897","15/11/2024 00:00:00"
"776","G359","4f0000G3620E","2642","15/11/2024 00:00:00"
"777","G360","5l0000G36020","2551","15/11/2024 00:00:00"
"778","G361","5l0000G36020","2002","15/11/2024 00:00:00"
"779","G362","4f0000G3620E","2056","15/11/2024 00:00:00"
"780","G363","250000G3630D","2870","15/11/2024 00:00:00"
"781","G366","4e0000G3660C","2168","15/11/2024 00:00:00"
"782","G367","380000G37006","2975","15/11/2024 00:00:00"
"783","G368","5l0000G36803","2233","15/11/2024 00:00:00"
"784","G369","5l0000G36803","2436","15/11/2024 00:00:00"
"785","G370","380000G37006","2071","15/11/2024 00:00:00"
"786","G371","240000G37107","2195","15/11/2024 00:00:00"
"787","G372","780000G37205","2128","15/11/2024 00:00:00"
"788","G373","250000G3730U","2070","15/11/2024 00:00:00"
